id,title,thumbnail,price,brand,gtin,brand_std,gtin_std,title_std,title_std_lemma,price_std,cluster
MCO512457502,Impulsor Cerca Eléctrica Cebú 15 Hectáreas 25km 110v 625 K,http://http2.mlstatic.com/D_928821-MCO31561382711_072019-I.jpg,371000,Cebu,7707314156920,cebu,['7707314156920'],impulsor cerca eléctrica cebú 15 hectáreas 25km 110v 625 k,impulsor cerca eléctrico cebú 15 hectárea 25 km 110v 625 k,371000.0,-1
MCO512552702,Impulsor Cerca Eléctrica Cebu 24 Hectáreas 40km 110v 640k,http://http2.mlstatic.com/D_978326-MCO31045762073_062019-I.jpg,428000,Cebu,7707314156920,cebu,['7707314156920'],impulsor cerca eléctrica cebu 24 hectáreas 40km 110v 640k,impulsor cerca eléctrico cebu 24 hectárea 40 km 110v 640k,428000.0,-1
MCO512668668,Panel Led Sobreponer 6w Luz Blanca,http://http2.mlstatic.com/D_625551-MCO45784369073_052021-I.jpg,19999,Alpha,,alpha,[],panel led sobreponer 6w luz blanca,panel led sobreponer 6w luz blanco,19999.0,-1
MCO512669242,Panel Led Sobreponer 18w Luz 6500k 22 Cms,http://http2.mlstatic.com/D_762463-MCO45784369160_052021-I.jpg,28850,Alpha,,alpha,[],panel led sobreponer 18w luz 6500k 22 cms,panel led sobreponer 18w luz 6500k 22 cms,28850.0,-1
MCO513103753,Z-wave Remotec Zfm-80us Fixture Switch Module,http://http2.mlstatic.com/D_848429-MCO77764737535_072024-I.jpg,285000,Remotec,796628180414,remotec,['796628180414'],z wave remotec zfm 80us fixture switch module,z wave remotec zfm 80us fixture switch module,285000.0,-1
MCO513249658,Kit Bomba Agua Solar Altura 2.3 Metros 3.000 Litros Cada Día,http://http2.mlstatic.com/D_600865-MCO75259267876_032024-I.jpg,469300,Inti,7707314156920,inti,['7707314156920'],kit bomba agua solar altura 2 3 metros 3 000 litros cada día,kit bomba agua solar alturar 2 3 metro 3 000 litro cada día,469300.0,73
MCO514184397,Super Mario   Calcomanias,http://http2.mlstatic.com/D_821130-MCO40422092585_012020-I.jpg,87900,Paladone,,paladone,[],super mario calcomanias,super mario calcomania,87900.0,-1
MCO514621846,Cepillo De Limpieza Electronica Oxo,http://http2.mlstatic.com/D_968979-MCO30745067054_052019-I.jpg,103500,,,,[],cepillo limpieza electronica oxo,cepillo limpieza electronico oxo,103500.0,-1
MCO514625891,Paquete De 3 - Correas De Muñeca Antiestáticas Reutilizable,http://http2.mlstatic.com/D_799429-MCO30745295350_052019-I.jpg,94500,,,,[],paquete 3 correas muñeca antiestáticas reutilizable,paquete 3 correa muñeca antiestática reutilizable,94500.0,74
MCO514870628,Paquete De 3 - Correas De Muñeca Antiestáticas Reutilizable,http://http2.mlstatic.com/D_943144-MCO30783186313_052019-I.jpg,94500,,,,[],paquete 3 correas muñeca antiestáticas reutilizable,paquete 3 correa muñeca antiestática reutilizable,94500.0,74
MCO515305105,Interruptor Switch Para Cerca Eléctrica  X 10 Pcs Con Clavos,http://http2.mlstatic.com/D_677619-MCO30842435157_052019-I.jpg,165300,Inti,7707314156920,inti,['7707314156920'],interruptor switch cerca eléctrica x 10 pcs clavos,interruptor switch cerca eléctrico x 10 pcs clavo,165300.0,-1
MCO515308119,Aislador Cerca Eléctrica Porta Manigueta X 50pcs Con Clavos,http://http2.mlstatic.com/D_661547-MCO78709090817_082024-I.jpg,85500,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica porta manigueta x 50pcs clavos,aislador cerca eléctrico portar manigueta x 50pcs clavo,85500.0,30
MCO515567679,"Temporizador Timer Digital 220v , Programable 10 Configuraci",http://http2.mlstatic.com/D_677792-MCO31563503478_072019-I.jpg,78000,Excelite,,excelite,[],temporizador timer digital 220v programable 10 configuraci,temporizador timer digital 220v programable 10 configuraci,78000.0,-1
MCO515599518,Aislador Puntilla/pivote  10 Bolsas X 100 Und,http://http2.mlstatic.com/D_834204-MCO41467561408_042020-I.jpg,199000,Agrofácil,,agrofacil,[],aislador puntilla pivote 10 bolsas x 100 und,aislador puntilla pivote 10 bolsa x 100 und,199000.0,-1
MCO519824239,Aislador Gorro Polipropileno Para Varilla Móvil X 10pcs,http://http2.mlstatic.com/D_971352-MCO31568328954_072019-I.jpg,10000,Inti,7707314156920,inti,['7707314156920'],aislador gorro polipropileno varilla móvil x 10pcs,aislador gorro polipropileno varilla móvil x 10pcs,10000.0,75
MCO519824320,Aislador Gorro Polipropileno Para Varilla Móvil X 100pcs,http://http2.mlstatic.com/D_990432-MCO31568377809_072019-I.jpg,90000,Inti,7707314156920,inti,['7707314156920'],aislador gorro polipropileno varilla móvil x 100pcs,aislador gorro polipropileno varilla móvil x 100pcs,90000.0,75
MCO520214163,Batería Lipo Turnigy 7.4 V 2s 300 Mah + Cargador Imax Rc,http://http2.mlstatic.com/D_947371-MCO79208549317_092024-I.jpg,121920,,7630049200050,,['7630049200050'],batería lipo turnigy 7 4 v 2s 300 mah cargador imax rc,batería lipo turnigy 7 4 v 2s 300 mah cargador imax rc,121920.0,-1
MCO521259998,Interruptor Fotoelectrico E3jk-ds30m1 300mm,http://http2.mlstatic.com/D_729273-MCO47331678205_092021-I.jpg,72900,,,,[],interruptor fotoelectrico e3jk ds30m1 300mm,interruptor fotoelectrico e3jk ds30m1 300 mm,72900.0,-1
MCO521447529,Plástico Precortado Funda Termoencogible Pvc Baterias 18650,http://http2.mlstatic.com/D_698240-MCO51045792315_082022-O.jpg,24063,,,,[],plástico precortado funda termoencogible pvc baterias 18650,plástico precortado funda termoencogible pvc baterias 18650,24063.0,-1
MCO522584072,Aislador Para Cerca Eléctrica Pivote Puntilla X 100 Pcs ,http://http2.mlstatic.com/D_989217-MCO53608344870_022023-O.jpg,18200,Luxury,,luxury,[],aislador cerca eléctrica pivote puntilla x 100 pcs,aislador cerca eléctrico pivote puntilla x 100 pcs,18200.0,4
MCO522588933,Aislador Para Cerca Eléctrica Pivote - Puntilla X 100 Unds,http://http2.mlstatic.com/D_604431-MCO79061194783_092024-I.jpg,19000,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica pivote puntilla x 100 unds,aislador cerca eléctrico pivote puntilla x 100 unds,19000.0,4
MCO523034355,Atenuador Coaxial 50w 50 Ohm 10db Amstech  Dc3g,http://http2.mlstatic.com/D_875934-MCO31352857735_072019-I.jpg,280000,,,,[],atenuador coaxial 50w 50 ohm 10db amstech dc3g,atenuador coaxial 50w 50 ohm 10db amstech dc3 g,280000.0,-1
MCO523080104,Dc 12v 1/8  Eléctrico Solenoide Válvula- Gas-aire-agua 2v025,http://http2.mlstatic.com/D_763242-MCO41971483362_052020-I.jpg,84000,,,,[],dc 12v 1 8 eléctrico solenoide válvula gas aire agua 2v025,dc  12v 1 8 eléctrico solenoidir válvular gas aire agua 2v025,84000.0,-1
MCO523148557,200 W 110 V Ptc Cerámica Calentador De Aire Calentador ,http://http2.mlstatic.com/D_924585-MCO45616121640_042021-I.jpg,88000,Compu tools,,compu tools,[],200 w 110 v ptc cerámica calentador aire calentador,200 w 110 v ptc cerámicar calentador aire calentador,88000.0,-1
MCO523165280,"Correas Velcro 1,2 Cm X 20 Cm, Rollo De 25 Unid Gris/negro",http://http2.mlstatic.com/D_847214-MCO41844817809_052020-I.jpg,37500,Velcro,0716184208629,velcro,['0716184208629'],correas velcro 1 2 cm x 20 cm rollo 25 unid gris negro,correa velcro 1 2 cm x 20 cm rollo 25 unid gris negro,37500.0,-1
MCO524597684,Soporte Brazo Tv Monitor Led Lcd Escritorio F80 17 A 27 PuLG,http://http2.mlstatic.com/D_973902-MCO43658220026_102020-I.jpg,139900,North Bayou,7702004024046,north bayou,['7702004024046'],soporte brazo tv monitor led lcd escritorio f80 17 27 pulg,soporte brazo tv monitor led lcd escritorio f80 17 27 pulg,139900.0,-1
MCO525985396,Starter Fs4 Condensador ,http://http2.mlstatic.com/D_880141-MCO77715501433_072024-I.jpg,17000,Fdk,,fdk,[],starter fs4 condensador,starter fs4 condensador,17000.0,58
MCO526012371,Interuptor Sencillo Swich De Sobreponer ,http://http2.mlstatic.com/D_926521-MCO77712343705_072024-I.jpg,11990,Alpha,,alpha,[],interuptor sencillo swich sobreponer,interuptor sencillo swich sobreponer,11990.0,-1
MCO526191996,Percha Electrica 4 Puestos Tipo Pesado ,http://http2.mlstatic.com/D_731505-MCO45784369447_052021-I.jpg,199800,Alpha,,alpha,[],percha electrica 4 puestos tipo pesado,percha electrico 4 puesto tipo pesado,199800.0,-1
MCO526216233,Contactor Trifasico De 60 Amp ,http://http2.mlstatic.com/D_994629-MCO46246602751_062021-I.jpg,199999,Steck,,steck,[],contactor trifasico 60 amp,contactor trifasico 60 amp,199999.0,-1
MCO526225130,Cinta Band It Acero De 1/2  X Rollo X30 Metros ,http://http2.mlstatic.com/D_649539-MCO42314168607_062020-I.jpg,159999,Alpha,,alpha,[],cinta band it acero 1 2 x rollo x30 metros,cinta band it acero 1 2 x rollir x30 metro,159999.0,-1
MCO526231069,Bomba De Agua 12v Bomba De Agua Sumergible Magnética 600 Lh.,http://http2.mlstatic.com/D_960780-MCO44998785228_022021-I.jpg,163500,Compu tools,,compu tools,[],bomba agua 12v bomba agua sumergible magnética 600 lh,bomba agua 12v bomba agua sumergible magnéticar 600 lh,163500.0,-1
MCO527024835,Rodillo Me-8112 Paralelo Émbolo Actuador Interruptor De Lími,http://http2.mlstatic.com/D_986692-MCO31610654291_072019-I.jpg,15600,Compu tools,,compu tools,[],rodillo me 8112 paralelo émbolo actuador interruptor lími,rodillo yo 8112 paralelo émbolo actuador interruptor lími,15600.0,-1
MCO527184914,Dispensador De Alcohol 100cc / Antiderrames Baku 402 ,http://http2.mlstatic.com/D_612717-MCO31624225437_072019-I.jpg,17990,Baku,3390551311128,baku,['3390551311128'],dispensador alcohol 100cc antiderrames baku 402,dispensador alcohol 100cc antiderram baku 402,17990.0,-1
MCO527406258,Perro De Amarre Ó Grapa De 1/16 Liviano Galvanizado X 50 Und,http://http2.mlstatic.com/D_925692-MCO31640608185_072019-I.jpg,25500,Navcar,,navcar,[],perro amarre ó grapa 1 16 liviano galvanizado x 50 und,perro amarre ó grapa 1 16 liviano galvanizado x 50 und,25500.0,51
MCO527406345,Perro De Amarre Ó Grapa De 1/8  Tipo Liviano Galvanizado,http://http2.mlstatic.com/D_683138-MCO31640795522_072019-I.jpg,81000,Navcar,,navcar,[],perro amarre ó grapa 1 8 tipo liviano galvanizado,perro amarre ó grapa 1 8 tipo liviano galvanizado,81000.0,51
MCO527406517,Perro De Amarre Ó Grapa De 5/16 Liviano Galvanizado X 50 Und,http://http2.mlstatic.com/D_707554-MCO31640862765_072019-I.jpg,56000,Navcar,,navcar,[],perro amarre ó grapa 5 16 liviano galvanizado x 50 und,perro amarre ó grapa 5 16 liviano galvanizado x 50 und,56000.0,51
MCO527711917,Generador De Formas De Onda 5 Mhz Pintek Fg-52,http://http2.mlstatic.com/D_929413-MCO31658726086_082019-I.jpg,562008,Pintek,,pintek,[],generador formas onda 5 mhz pintek fg 52,generador forma onda 5 mhz pintek fg 52,562008.0,-1
MCO527793929,"Video Balun Rj 45 5mp, Video Y Corriente",http://http2.mlstatic.com/D_818072-MCO31666145491_082019-I.jpg,9900,HM INGENIERÍA,,hm ingenieria,[],video balun rj 45 5mp video corriente,video balun rj 45 5mp video corriente,9900.0,-1
MCO529630642,Barra Hidratante Emuaid Para Terapia De La Piel,http://http2.mlstatic.com/D_787939-MCO44225181057_122020-I.jpg,188000,Emuaid,"725873856614,0725873856614",emuaid,"['0725873856614', '725873856614']",barra hidratante emuaid terapia piel,barra hidratante emuaid terapio piel,188000.0,-1
MCO529755930,-v V V V V A Pwm Dc Controlador De Velocid...,http://http2.mlstatic.com/D_800441-MCO47098855218_082021-I.jpg,139900,,,,[],v v v v v pwm dc controlador velocid,v v v v v pwm dc controlador velocid,139900.0,-1
MCO530087273,Cable Rs232 Hembra Macho Db9 1.5 M,http://http2.mlstatic.com/D_640746-MCO71542613976_092023-I.jpg,38910,Genérica,,generico,[],cable rs232 hembra macho db9 1 5 m,cable rs232 hembra macho db9 1 5 m,38910.0,-1
MCO532013875,Impulsor Cerca Eléctrica Ultra 45km 27ha 110 Volt Ua45,http://http2.mlstatic.com/D_922963-MCO73023409371_112023-I.jpg,285000,Ultra,7707314156920,ultra,['7707314156920'],impulsor cerca eléctrica ultra 45km 27ha 110 volt ua45,impulsor cerca eléctrico ultra 45 km 27 haber 110 volt ua45,285000.0,-1
MCO532377413,Caja Estuche Para Baterías Aa Y Aaa Resistente Al Agua,http://http2.mlstatic.com/D_647926-MCO69594824624_052023-I.jpg,35000,Genérica,,generico,[],caja estuche baterías aa aaa resistente al agua,cajar estuche batería aa aaa resistente al agua,35000.0,-1
MCO532425794,30 Unidades Soporte Holder Para Batería De Litio Tipo 18650,http://http2.mlstatic.com/D_731999-MCO31064748380_062019-I.jpg,28106,Genérica,713871353860,generico,['713871353860'],30 unidades soporte holder batería litio tipo 18650,30 unidad soporte holder bateer litio tipo 18650,28106.0,-1
MCO532528013,Cable Duplex 2x22 Transparente Rollo X 100 Mts ,http://http2.mlstatic.com/D_803396-MCO77498313662_072024-I.jpg,189000,Company,,company,[],cable duplex 2x22 transparente rollo x 100 mts,cable duplex 2x22 transparente rollo x 100 mts,189000.0,-1
MCO532528236,Cinta Band It Acero 5/8 X 30 Mts ,http://http2.mlstatic.com/D_796890-MCO42314147935_062020-I.jpg,159900,Alpha,7707015312748,alpha,['7707015312748'],cinta band it acero 5 8 x 30 mts,cinta band it acero 5 8 x 30 mts,159900.0,-1
MCO532640476,Solenoide Tipo Puerta Jf-s1670dl 12vdc,http://http2.mlstatic.com/D_938107-MCO71542774244_092023-I.jpg,107968,Genérica,,generico,[],solenoide tipo puerta jf s1670dl 12vdc,solenoidir tipo puerta jf s1670dl 12vdc,107968.0,-1
MCO532846422,Extencion Electrica Domestica De 8 Mts Cable Duplex 3salidas,http://http2.mlstatic.com/D_893758-MCO76889645560_062024-I.jpg,39999,Alpha,,alpha,[],extencion electrica domestica 8 mts cable duplex 3salidas,extencion electrico domestico 8 mts cable duplex 3salidas,39999.0,76
MCO532846925,Extencion Electrica Domestica De 7 Mts Cable Duplex 3salidas,http://http2.mlstatic.com/D_630319-MCO77872837053_072024-I.jpg,59900,Alpha,,alpha,[],extencion electrica domestica 7 mts cable duplex 3salidas,extencion electrico domestico 7 mts cable duplex 3salidas,59900.0,76
MCO532867209,100 Paño Microfibra Para Limipeza Lentes Cámara Y Más,http://http2.mlstatic.com/D_767151-MCO53973303867_022023-O.jpg,119900,Genérica,,generico,[],100 paño microfibra limipeza lentes cámara más,100 paño microfibro limipezar lent cámara más,119900.0,-1
MCO532867274,Paño Microfibra Para Limipeza Lentes Cámara Y Más,http://http2.mlstatic.com/D_614168-MCO32088288366_092019-I.jpg,4900,inversiones fie sas,,inversiones fie sas,[],paño microfibra limipeza lentes cámara más,paño microfibro limipezar lent cámara más,4900.0,-1
MCO532900366,Kit Bomba Agua Solar Altura 2.3 Metros 2.000 Litros Cada Día,http://http2.mlstatic.com/D_606116-MCO44975344428_022021-I.jpg,457900,Luxury,7707314156920,luxury,['7707314156920'],kit bomba agua solar altura 2 3 metros 2 000 litros cada día,kit bomba agua solar alturar 2 3 metros 2 000 litro cada día,457900.0,73
MCO532900871,Kit Bomba Agua Solar Altura 2.3 Metros 4.800 Litros Cada Día,http://http2.mlstatic.com/D_804694-MCO44975315824_022021-I.jpg,547900,kit solar bomba,7707314156920,kit solar bomba,['7707314156920'],kit bomba agua solar altura 2 3 metros 4 800 litros cada día,kit bomba agua solar alturar 2 3 metro 4 800 litro cada día,547900.0,73
MCO533023334,Cable Duplex 2x20 Negro Rollo X 100 Mts,http://http2.mlstatic.com/D_844527-MCO77546289334_072024-I.jpg,139900,Alpha,,alpha,[],cable duplex 2x20 negro rollo x 100 mts,cable duplex 2x20 negro rollo x 100 mts,139900.0,-1
MCO533044990,Tubo T8 32w Fluorecente Luz Blanca 6500k 1200m.m Caja X25und,http://http2.mlstatic.com/D_600032-MCO77768530787_072024-I.jpg,469999,Philips,7707015367380,philips,['7707015367380'],tubo t8 32w fluorecente luz blanca 6500k 1200m m caja x25und,tubo t8 32w fluorecente luz blanco 6500k 1200 m m caja x25und,469999.0,-1
MCO533054758,Módulo Tx Orangerx Open Lrs 433 Mhz (jr/turnigy),http://http2.mlstatic.com/D_639976-MCO79078376028_092024-I.jpg,60000,JRX,,jrx,[],módulo tx orangerx open lrs 433 mhz jr turnigy,módulo tx orangerx opir lrs 433 mhz jr turnigy,60000.0,-1
MCO533115782,Turnigy High Quality 12awg Silicone Wire 1m (red),http://http2.mlstatic.com/D_679936-MCO72305636091_102023-I.jpg,20000,,,,[],turnigy high quality 12awg silicone wire 1m red,turnigy high quality 12awg siliconir wire 1 m red,20000.0,-1
MCO533142889,Cable Coaxial Rg6 40/60 Carreta X 305 Mts Color Negro ,http://http2.mlstatic.com/D_685699-MCO77598094631_072024-I.jpg,399999,Alpha,,alpha,[],cable coaxial rg6 40 60 carreta x 305 mts color negro,cable coaxial rg6 40 60 carreta x 305 mts color negro,399999.0,-1
MCO533241289,Jst-xh Parallel Balance Lead 3s 250mm (2xjst-xh),http://http2.mlstatic.com/D_699072-MCO71967684744_092023-I.jpg,45000,,,,[],jst xh parallel balance lead 3s 250mm 2xjst xh,jst xh parallel balance lead 3s 250 mm 2xjst xh,45000.0,-1
MCO533560253,Caja De Paso Metalica 15x15x10 Pintura Electroestaica,http://http2.mlstatic.com/D_601547-MCO77716856777_072024-I.jpg,49999,Alpha,,alpha,[],caja paso metalica 15x15x10 pintura electroestaica,cajar paso metalico 15x15x10 pintura electroestaico,49999.0,-1
MCO533561814,Arrancador Guardamotor 7- 10amp 220v Protección Motor 2.5hp,http://http2.mlstatic.com/D_653941-MCO49475416069_032022-I.jpg,183900,Alpha,7707015312687,alpha,['7707015312687'],arrancador guardamotor 7 10amp 220v protección motor 2 5hp,arrancador guardamotor 7 10amp 220v protección motor 2 5hp,183900.0,-1
MCO533653575,Caja Ref 5800 Pvc Combo 6 Unidades Simon Color Negro ,http://http2.mlstatic.com/D_666474-MCO45784861610_052021-I.jpg,14950,Alpha,7707015308307,alpha,['7707015308307'],caja ref 5800 pvc combo 6 unidades simon color negro,caja ref 5800 pvc combo 6 unidad simon color negro,14950.0,-1
MCO533653718,Luminaria Penumbra Led Azul De Empotrar En Pared ,http://http2.mlstatic.com/D_633793-MCO45784851308_052021-I.jpg,49990,Alpha,,alpha,[],luminaria penumbra led azul empotrar pared,luminario penumbra led azul empotrar pared,49990.0,-1
MCO533687732,Batería Lipo Turnigy 7.4 V 2s 1000mah 20c Nueva Con Cagador ,http://http2.mlstatic.com/D_881991-MCO31035480217_062019-I.jpg,132360,,7630049200050,,['7630049200050'],batería lipo turnigy 7 4 v 2s 1000mah 20c nueva cagador,batería lipo turnigy 7 4 v 2s 1000mah 20c nuevo cagador,132360.0,28
MCO534709331,Caja Aluminio 2400 Tipo Rawelt 4 Salidas 3/4 Rosca Alta Cald,http://http2.mlstatic.com/D_628798-MCO32267904985_092019-I.jpg,39600,Alpha,,alpha,[],caja aluminio 2400 tipo rawelt 4 salidas 3 4 rosca alta cald,cajar aluminio 2400 tipo rawelt 4 salida 3 4 roscar alto cald,39600.0,-1
MCO534709826,Cable Encauchetado 4x8 Certificado Retie Color Negro X  Mt,http://http2.mlstatic.com/D_807915-MCO77654864896_072024-I.jpg,93999,Alpha,7707015312656,alpha,['7707015312656'],cable encauchetado 4x8 certificado retie color negro x mt,cable encauchetado 4x8 certificado retie color negro x mt,93999.0,-1
MCO534851223,Limpiador Aire Comprimido Duster  Abro Localizador Fallas Pc,http://http2.mlstatic.com/D_671324-MCO48379335843_112021-O.jpg,24000,Abro,,abro,[],limpiador aire comprimido duster abro localizador fallas pc,limpiador aire comprimido duster abrir localizador falla pc,24000.0,-1
MCO535185048,Desoldador Manual Extractor De Soldadura Tipo Lapiz,http://http2.mlstatic.com/D_805404-MCO46335654579_062021-I.jpg,15800,Takumi,,takumi,[],desoldador manual extractor soldadura tipo lapiz,desoldador manual extractor soldadurar tipo lapiz,15800.0,59
MCO535936769,Fuente Triple Utp3303  2 / 0-32v  0-3amp Y Una Fija 5v 3amp,http://http2.mlstatic.com/D_862168-MCO32372950718_092019-I.jpg,1517000,Uni-T,,uni-t,[],fuente triple utp3303 2 0 32v 0 3amp fija 5v 3amp,fuente triple utp3303 2 0 32v 0 3amp fijo 5v 3amp,1517000.0,-1
